#CR M   C   Xi(0P)   Xi(1P)  Xi(2P) Xi(T)
0.6   3   11   0.51366    10.081   0    10.632
0.6   3   13.2   0.37835    4.9999   0    5.4004
0.6   3   15.4   0.46925    9.5647   0    10.067
0.6   3   17.6   0.3716    6.1125   0    6.4995
0.6   3   19.8   0.39598    7.643   0    8.0746
0.6   3   22   0.43029    10.078   0    10.543
0.6   4   0   0.35921    15.49   0    15.89
0.6   4   2.2   0.26172    3.5706   0    3.8944
0.6   4   4.4   0.23839    5.1304   0    5.3893
0.6   4   6.6   0.3023    2.9526   0    3.3449
0.6   4   8.8   0.33578    4.2047   0    4.562
0.6   4   11   0.30956    4.4443   0    4.7686
0.6   4   13.2   0.30407    3.4237   0    3.826
0.6   4   15.4   0.33999    6.1301   0    6.4729
0.6   4   17.6   0.30827    3.1062   0    3.4477
0.6   4   19.8   0.33143    5.7402   0    6.0884
0.6   4   22   0.30393    5.9353   0    6.2861
0.6   5   0   0.45679    13.139   0    13.641
0.6   5   2.2   0.15177    2.2466   0    2.4197
0.6   5   4.4   0.18277    3.8298   0    4.0185
0.6   5   6.6   0.20269    2.0867   0    2.3052
0.6   5   8.8   0.21115    4.4563   0    4.6973
0.6   5   11   0.18545    2.5012   0    2.6868
0.6   5   13.2   0.19049    2.923   0    3.1168
0.6   5   15.4   0.24281    4.9279   0    5.1798
0.6   5   17.6   0.18026    2.3752   0    2.5603
0.6   5   19.8   0.2349    5.7869   0    6.022
0.6   5   22   0.18893    5.269   0    5.4769
0.6   6   0   0.61992    10.393   0    11.093
0.6   6   2.2   0.18415    1.5253   0    1.7488
0.6   6   4.4   0.18988    1.7776   0    1.9746
0.6   6   6.6   0.12275    1.3746   0    1.5042
0.6   6   8.8   0.19161    3.2621   0    3.5888
0.6   6   11   0.143    0.94884   0    1.0925
0.6   6   13.2   0.1476    2.6012   0    2.8203
0.6   6   15.4   0.18375    2.466   0    2.6894
0.6   6   17.6   0.13099    1.8022   0    1.9342
0.6   6   19.8   0.21489    4.4071   0    4.7295
0.6   6   22   0.15452    4.1385   0    4.3197
0.6   7   0   0.61457    8.5743   0    9.3211
0.6   7   2.2   0.20823    2.7189   0    3.0506
0.6   7   4.4   0.16903    2.212   0    2.4513
0.6   7   6.6   0.12318    2.0277   0    2.1606
0.6   7   8.8   0.14681    2.2726   0    2.4362
0.6   7   11   0.15656    1.7161   0    1.9004
0.6   7   13.2   0.14661    2.729   0    2.8834
0.6   7   15.4   0.15512    1.6265   0    1.7931
0.6   7   17.6   0.1453    2.4265   0    2.5826
0.6   7   19.8   0.17297    3.4029   0    3.6088
0.6   7   22   0.16672    4.3188   0    4.5346
0.6   8   0   0.66349    8.256   0    9.1402
0.6   8   2.2   0.25268    4.1264   0    4.5402
0.6   8   4.4   0.1534    3.398   0    3.638
0.6   8   6.6   0.13122    3.2323   0    3.4012
0.6   8   8.8   0.13597    2.8612   0    3.0704
0.6   8   11   0.11706    3.2058   0    3.4067
0.6   8   13.2   0.14916    3.4403   0    3.63
0.6   8   15.4   0.13332    2.69   0    2.8848
0.6   8   17.6   0.14658    3.6322   0    3.8229
0.6   8   19.8   0.15576    3.9718   0    4.1745
0.6   8   22   0.15549    5.8042   0    6.0286
0.6   9   0   0.764    8.3726   0    9.402
0.6   9   2.2   0.31151    4.5432   0    5.0308
0.6   9   4.4   0.13038    3.3988   0    3.6036
0.6   9   6.6   0.16667    3.7218   0    3.9707
0.6   9   8.8   0.11438    3.3057   0    3.5549
0.6   9   11   0.11633    3.7711   0    3.9969
0.6   9   13.2   0.16522    3.6104   0    3.831
0.6   9   15.4   0.10968    3.2635   0    3.4883
0.6   9   17.6   0.1643    3.9995   0    4.2272
0.6   9   19.8   0.14983    4.2428   0    4.4682
0.6   9   22   0.17084    6.5901   0    6.8482
0.6   10   0   0.77953    8.4758   0    9.5367
0.6   10   2.2   0.35651    5.0697   0    5.6469
0.6   10   4.4   0.13588    3.5716   0    3.7751
0.6   10   6.6   0.15431    3.4544   0    3.7599
0.6   10   8.8   0.12569    3.6858   0    3.9995
0.6   10   11   0.13227    3.7845   0    4.0492
0.6   10   13.2   0.13343    3.4916   0    3.7609
0.6   10   15.4   0.11545    3.5922   0    3.8691
0.6   10   17.6   0.14482    3.6642   0    3.9246
0.6   10   19.8   0.13853    4.1784   0    4.464
0.6   10   22   0.17075    6.5687   0    6.8709
1.2   0   0   1.0985    41.776   0    43.527
1.2   0   2.2   0.97563    35.84   0    37.354
1.2   0   4.4   1.2912    27.1   0    28.606
1.2   0   6.6   1.1751    38.059   0    39.59
1.2   0   8.8   0.94326    25.211   0    26.742
1.2   0   11   1.3227    33.516   0    35.248
1.2   0   13.2   0.93846    28.578   0    29.984
1.2   0   15.4   1.2418    27.618   0    29.473
1.2   0   17.6   1.0788    33.816   0    35.306
1.2   0   19.8   1.0139    27.114   0    28.674
1.2   0   22   1.1482    33.932   0    35.569
1.2   1   0   1.0413    54.11   0    55.449
1.2   1   2.2   0.91415    39.796   0    40.922
1.2   1   4.4   1.1243    34.551   0    35.823
1.2   1   6.6   1.1054    45.784   0    47.119
1.2   1   8.8   0.91455    31.374   0    32.516
1.2   1   11   1.1134    44.796   0    46.07
1.2   1   13.2   0.87979    34.392   0    35.427
1.2   1   15.4   1.0472    36.337   0    37.576
1.2   1   17.6   1.0225    41.687   0    42.864
1.2   1   19.8   0.92712    34.437   0    35.521
1.2   1   22   1.0428    43.328   0    44.54
1.2   2   0   0.68981    38.046   0    39.083
1.2   2   2.2   0.56153    19.965   0    20.98
1.2   2   4.4   0.65003    20.994   0    21.987
1.2   2   6.6   0.69801    23.392   0    24.494
1.2   2   8.8   0.52249    17.429   0    18.386
1.2   2   11   0.78141    27.761   0    28.86
1.2   2   13.2   0.47088    17.442   0    18.389
1.2   2   15.4   0.63221    22.825   0    23.867
1.2   2   17.6   0.60156    22.121   0    23.107
1.2   2   19.8   0.51784    19.709   0    20.678
1.2   2   22   0.66613    25.966   0    26.997
1.2   3   0   0.4678    20.283   0    21.491
1.2   3   2.2   0.30376    5.7588   0    6.0827
1.2   3   4.4   0.36275    8.1181   0    8.481
1.2   3   6.6   0.35375    5.6737   0    6.0313
1.2   3   8.8   0.33083    5.6525   0    5.9967
1.2   3   11   0.48549    9.6408   0    10.485
1.2   3   13.2   0.28764    4.8206   0    5.1172
1.2   3   15.4   0.42016    9.5572   0    9.9832
1.2   3   17.6   0.30757    5.9697   0    6.281
1.2   3   19.8   0.32639    7.53   0    7.8651
1.2   3   22   0.38847    9.6254   0    10.306
1.2   4   0   0.3561    14.934   0    15.337
1.2   4   2.2   0.18029    2.931   0    3.1615
1.2   4   4.4   0.18809    4.7099   0    4.9146
1.2   4   6.6   0.23397    2.3069   0    2.5873
1.2   4   8.8   0.23011    3.7676   0    4.0173
1.2   4   11   0.23412    3.8881   0    4.1444
1.2   4   13.2   0.23989    2.7988   0    3.0741
1.2   4   15.4   0.26295    5.7026   0    5.9676
1.2   4   17.6   0.20741    2.5154   0    2.7625
1.2   4   19.8   0.22688    5.2867   0    5.5377
1.2   4   22   0.21726    5.3847   0    5.6545
1.2   5   0   0.46431    12.554   0    13.102
1.2   5   2.2   0.12249    1.6743   0    1.8184
1.2   5   4.4   0.16167    3.0502   0    3.3269
1.2   5   6.6   0.12581    1.5128   0    1.6507
1.2   5   8.8   0.19922    3.98   0    4.3282
1.2   5   11   0.13429    1.8762   0    2.1276
1.2   5   13.2   0.1272    2.4473   0    2.7509
1.2   5   15.4   0.21188    4.2878   0    4.6613
1.2   5   17.6   0.11453    1.8257   0    2.0421
1.2   5   19.8   0.19554    5.28   0    5.6467
1.2   5   22   0.14063    4.6682   0    5.0028
1.2   6   0   0.57645    10.007   0    10.724
1.2   6   2.2   0.18287    1.1348   0    1.3261
1.2   6   4.4   0.14998    1.1758   0    1.4232
1.2   6   6.6   0.083259    0.88428   0    1.0858
1.2   6   8.8   0.19774    2.7468   0    2.9936
1.2   6   11   0.096573    0.468   0    0.6772
1.2   6   13.2   0.13448    2.1697   0    2.3901
1.2   6   15.4   0.1575    1.8714   0    2.131
1.2   6   17.6   0.094169    1.3056   0    1.5271
1.2   6   19.8   0.19565    3.8833   0    4.1673
1.2   6   22   0.12203    3.5729   0    3.8428
1.2   7   0   0.56809    8.3105   0    8.9995
1.2   7   2.2   0.18393    2.3171   0    2.5709
1.2   7   4.4   0.14814    1.8122   0    1.9798
1.2   7   6.6   0.093566    1.6017   0    1.7941
1.2   7   8.8   0.12298    1.7645   0    1.9809
1.2   7   11   0.11406    1.3489   0    1.4662
1.2   7   13.2   0.12916    2.2323   0    2.4362
1.2   7   15.4   0.10884    1.2527   0    1.4107
1.2   7   17.6   0.10566    2.0027   0    2.2251
1.2   7   19.8   0.13855    2.8899   0    3.1637
1.2   7   22   0.12189    3.915   0    4.1978
1.2   8   0   0.57492    8.0412   0    8.7565
1.2   8   2.2   0.2129    3.5175   0    3.814
1.2   8   4.4   0.1383    2.8262   0    3.0053
1.2   8   6.6   0.1301    2.7004   0    2.8835
1.2   8   8.8   0.11757    2.4229   0    2.592
1.2   8   11   0.11919    2.7523   0    2.9122
1.2   8   13.2   0.13846    2.8694   0    3.0848
1.2   8   15.4   0.11409    2.2545   0    2.4093
1.2   8   17.6   0.13184    3.0911   0    3.3106
1.2   8   19.8   0.12809    3.4381   0    3.6813
1.2   8   22   0.14521    5.3349   0    5.587
1.2   9   0   0.65737    8.2268   0    9.0357
1.2   9   2.2   0.25216    3.8781   0    4.181
1.2   9   4.4   0.11926    2.9095   0    3.0753
1.2   9   6.6   0.13802    3.0805   0    3.2878
1.2   9   8.8   0.1164    2.8013   0    2.9959
1.2   9   11   0.14932    3.2182   0    3.4502
1.2   9   13.2   0.14407    3.0221   0    3.2378
1.2   9   15.4   0.1241    2.7583   0    2.9811
1.2   9   17.6   0.14399    3.3558   0    3.5646
1.2   9   19.8   0.15736    3.6471   0    3.875
1.2   9   22   0.17677    6.0293   0    6.2632
1.2   10   0   0.63825    8.3388   0    9.1636
1.2   10   2.2   0.25208    4.3554   0    4.6598
1.2   10   4.4   0.12717    3.1223   0    3.3327
1.2   10   6.6   0.15453    2.9002   0    3.1736
1.2   10   8.8   0.10525    3.1041   0    3.3414
1.2   10   11   0.15102    3.2114   0    3.4786
1.2   10   13.2   0.1318    2.9555   0    3.1682
1.2   10   15.4   0.11677    3.0496   0    3.2798
1.2   10   17.6   0.15547    3.0888   0    3.3432
1.2   10   19.8   0.1379    3.6125   0    3.8463
1.2   10   22   0.17829    6.0263   0    6.3104
1.8   0   0   0.98029    41.315   0    42.761
1.8   0   2.2   0.87707    35.189   0    36.576
1.8   0   4.4   1.1248    26.034   0    27.696
1.8   0   6.6   1.062    37.734   0    39.029
1.8   0   8.8   0.8847    24.488   0    26.024
1.8   0   11   1.1304    32.719   0    34.302
1.8   0   13.2   0.85135    27.992   0    29.229
1.8   0   15.4   1.0905    26.756   0    28.431
1.8   0   17.6   0.99124    33.247   0    34.572
1.8   0   19.8   0.94289    26.389   0    27.879
1.8   0   22   1.0255    33.044   0    34.521
1.8   1   0   0.89268    54.698   0    56.369
1.8   1   2.2   0.78353    39.975   0    40.992
1.8   1   4.4   0.9751    34.77   0    35.872
1.8   1   6.6   0.9632    45.807   0    47.586
1.8   1   8.8   0.77957    31.63   0    32.617
1.8   1   11   0.99514    45.368   0    46.737
1.8   1   13.2   0.72521    34.801   0    35.741
1.8   1   15.4   0.91098    36.752   0    37.825
1.8   1   17.6   0.87743    42.039   0    43.299
1.8   1   19.8   0.78375    34.78   0    35.772
1.8   1   22   0.90843    43.551   0    44.886
1.8   2   0   0.72897    38.571   0    39.636
1.8   2   2.2   0.50241    19.84   0    20.77
1.8   2   4.4   0.59438    21.124   0    22.008
1.8   2   6.6   0.67142    23.215   0    24.233
1.8   2   8.8   0.42222    17.292   0    18.183
1.8   2   11   0.76857    27.902   0    28.923
1.8   2   13.2   0.41814    17.403   0    18.273
1.8   2   15.4   0.57364    22.958   0    23.919
1.8   2   17.6   0.56933    22.072   0    22.979
1.8   2   19.8   0.45351    19.701   0    20.586
1.8   2   22   0.63117    25.936   0    26.915
1.8   3   0   0.48479    20.08   0    21.318
1.8   3   2.2   0.24155    5.7694   0    6.0287
1.8   3   4.4   0.33528    8.0478   0    8.5944
1.8   3   6.6   0.28459    5.5781   0    5.8649
1.8   3   8.8   0.23386    5.5878   0    5.8385
1.8   3   11   0.44111    9.1837   0    10.142
1.8   3   13.2   0.2033    4.7832   0    4.9977
1.8   3   15.4   0.36283    9.2708   0    10
1.8   3   17.6   0.24686    5.9163   0    6.1727
1.8   3   19.8   0.24947    7.5557   0    7.8198
1.8   3   22   0.32991    9.1335   0    10.08
1.8   4   0   0.34919    14.619   0    15.086
1.8   4   2.2   0.13974    2.6221   0    2.8064
1.8   4   4.4   0.17514    4.3493   0    4.6179
1.8   4   6.6   0.15294    1.9821   0    2.176
1.8   4   8.8   0.17072    3.6212   0    3.8815
1.8   4   11   0.18143    3.5791   0    3.7894
1.8   4   13.2   0.14749    2.55   0    2.7371
1.8   4   15.4   0.21392    5.4559   0    5.7396
1.8   4   17.6   0.13578    2.24   0    2.4165
1.8   4   19.8   0.15936    5.1616   0    5.3511
1.8   4   22   0.1572    5.1118   0    5.325
1.8   5   0   0.43314    12.246   0    12.807
1.8   5   2.2   0.12432    1.3766   0    1.5379
1.8   5   4.4   0.15634    2.5811   0    2.7502
1.8   5   6.6   0.095212    1.0879   0    1.3013
1.8   5   8.8   0.2331    3.8175   0    4.0579
1.8   5   11   0.11493    1.4443   0    1.6252
1.8   5   13.2   0.11909    2.2368   0    2.4243
1.8   5   15.4   0.21151    3.9154   0    4.167
1.8   5   17.6   0.093266    1.4629   0    1.6464
1.8   5   19.8   0.19705    5.0555   0    5.2925
1.8   5   22   0.12886    4.2875   0    4.5113
1.8   6   0   0.52679    9.8705   0    10.558
1.8   6   2.2   0.13453    0.99433   0    1.1458
1.8   6   4.4   0.11541    0.83621   0    0.97125
1.8   6   6.6   0.094876    0.57687   0    0.68091
1.8   6   8.8   0.16345    2.4674   0    2.6356
1.8   6   11   0.088759    0.17162   0    0.2859
1.8   6   13.2   0.12606    2.0367   0    2.1631
1.8   6   15.4   0.15536    1.5402   0    1.6955
1.8   6   17.6   0.09996    1.0783   0    1.1826
1.8   6   19.8   0.18333    3.6184   0    3.8062
1.8   6   22   0.12455    3.2892   0    3.4524
1.8   7   0   0.48101    8.2644   0    8.9305
1.8   7   2.2   0.17395    2.1971   0    2.4196
1.8   7   4.4   0.13328    1.6289   0    1.8001
